2008, 38.13, 17.69, 17
2009, 46.62, -39.98, 35
2010, 10.07, 20.49, 26
2011, 98.92, -22.46, 100
2012, 0.01, 48.45, 57
2013, 23.06, 50.61, 14
2014, -70.15, -34.78, 50
2015, -38.66, -43.27, 30
2016, -18.05, 51.44, 83
2017, 80.56, -35.33, 77
2018, -59.04, -51.43, 5
2019, 30.02, 66.41, 91
2020, 52.77, 27.48, 26
2021, -11.15, -93.66, 74
2022, 39.31, -17.43, 70
2023, 32.93, 23.94, 83
2024, -72.86, -9.15, 26
2025, -47.53, -43.26, 18
2026, 39.83, -41.08, 22
2027, -54.53, -61.90, 93
2028, 56.84, -47.11, 98
2029, 21.45, -32.79, 30
2030, 88.83, 98.21, 70
2031, 1.01, 52.60, 65
2032, -70.26, -1.42, 15
2033, -95.38, 28.45, 7
2034, -4.90, 95.93, 54
2035, -62.63, 92.76, 78
2036, 92.74, 36.53, 25
2037, 1.88, -99.76, 13
2038, -29.31, 32.74, 53
2039, 68.01, -73.77, 73
2040, -2.40, 0.01, 69
2041, -63.88, -70.45, 54
2042, 61.54, -86.80, 63
2043, -34.39, -81.22, 21
2044, -75.40, 13.50, 63
2045, 71.81, -97.81, 50
2046, -69.41, 92.27, 15
2047, -40.96, -90.09, 9
2048, 46.32, -62.93, 73
2049, 3.65, 38.46, 44
2050, -7.79, 17.30, 53
2051, -34.11, 6.23, 94
2052, -3.74, -24.47, 53
2053, 38.08, -11.75, 68
2054, -96.75, -69.46, 85
2055, -94.17, -41.15, 37
2056, -8.33, 53.71, 2
2057, -45.97, 40.55, 95
2058, 4.04, 45.85, 81
2059, -3.55, 10.01, 14
2060, -83.66, 38.52, 52
2061, -66.72, -4.12, 98
2062, 94.39, -33.85, 75
2063, 2.92, 49.65, 24
2064, -45.45, 52.14, 20
2065, 61.14, 58.10, 48
2066, 54.90, 22.26, 16
2067, 59.52, 41.62, 92
2068, 51.08, 37.43, 45
2069, -89.12, 45.92, 54
2070, 74.30, -54.19, 67
2071, -12.33, -2.31, 14
2072, 36.18, -22.87, 75
2073, -14.25, 66.57, 95
2074, 32.23, 54.60, 7
2075, 96.25, -7.39, 91
2076, -64.27, -29.80, 37
2077, -78.75, 86.99, 62
2078, 82.13, -15.41, 89
2079, 75.90, -97.48, 90
2080, -13.37, -52.79, 17
2081, 6.24, 88.85, 81
2082, -52.88, -79.80, 36
2083, 49.39, 37.46, 8
2084, -85.25, -8.90, 96
2085, -12.04, -26.13, 11
2086, -58.22, 40.46, 90
2087, 20.53, 21.74, 50
2088, 11.61, -81.91, 27
2089, 60.25, 17.82, 73
2090, -36.41, 14.12, 84
2091, -30.30, 97.50, 9
2092, -77.46, 14.79, 22
2093, -67.40, 89.65, 73
2094, 4.47, -95.59, 60
2095, -12.56, -87.59, 62
2096, -6.81, 6.83, 56
2097, -30.53, -45.78, 81
2098, -33.25, 15.17, 30
2099, 37.39, -78.36, 79
2100, 32.72, -86.87, 48
2101, 38.95, -72.28, 20
2102, -41.93, 45.06, 76
2103, -69.92, 53.11, 20
2104, -35.32, -9.31, 6
2105, -25.99, 72.25, 99
2106, -84.92, -89.54, 19
2107, -66.91, -11.99, 15
2108, 65.32, 66.87, 38
2109, -99.63, 94.90, 95
2110, -99.59, -75.35, 60
2111, 65.28, 66.65, 1
2112, -51.90, -46.81, 45
2113, 9.10, 91.25, 56
2114, 31.89, -41.80, 94
2115, -4.68, 7.95, 41
2116, -72.57, 92.41, 12
2117, 90.68, -25.82, 36
2118, 81.65, -57.18, 76
2119, 30.74, 56.98, 36
2120, -58.63, 87.41, 24
2121, 5.88, 48.40, 55
2122, 13.96, 90.04, 27
2123, -49.65, 26.00, 45
2124, -62.73, 57.23, 79
2125, 69.18, 10.32, 75
2126, -49.20, 45.04, 21
2127, -12.07, -21.69, 85
2128, -55.28, -3.71, 64
2129, -70.71, 82.97, 62
2130, 31.26, -70.30, 26
2131, 87.90, -36.94, 88
2132, -36.85, 14.48, 52
2133, 96.38, 18.38, 12
2134, 79.37, 49.23, 37
2135, -99.19, 37.80, 37
2136, -70.07, 10.41, 72
2137, 98.49, -42.20, 44
2138, -41.65, 95.65, 23
2139, -89.39, 10.91, 67
2140, 24.61, 97.76, 12
2141, -77.42, -44.96, 55
2142, -22.86, -62.31, 98
2143, 44.65, -11.75, 30
2144, -92.29, 50.60, 5
2145, -31.31, 98.86, 42
2146, 20.23, 20.90, 95
2147, -70.84, -25.89, 57
2148, 30.52, 72.23, 70
2149, 37.07, -44.60, 89
2150, 22.18, 39.83, 68
2151, -58.55, -45.12, 95
2152, 31.01, -14.98, 73
2153, -91.41, -26.91, 81
2154, -41.58, 52.53, 47
2155, -15.27, -53.75, 45
2156, 49.06, -85.86, 46
2157, -71.60, -91.23, 18
2158, -20.23, 42.94, 45
2159, -9.04, -72.96, 74
2160, 26.50, -6.53, 64
2161, 26.58, 73.20, 56
2162, 7.84, 91.15, 40
2163, -97.07, -35.09, 83
2164, -28.36, -30.57, 91
2165, 59.01, -82.72, 22
2166, 8.49, 94.99, 6
2167, -67.14, 64.42, 5
2168, -60.74, -17.52, 82
2169, -0.30, -26.35, 4
2170, -19.34, -18.83, 77
2171, 76.25, -6.87, 51
2172, -66.45, -96.75, 7
2173, -46.27, 79.06, 40
2174, -71.81, 1.54, 92
2175, -52.33, 57.55, 44
2176, -50.61, 54.68, 43
2177, -18.26, 19.77, 65
2178, 69.12, 47.26, 75
2179, 2.97, -36.98, 65
2180, 15.38, -56.92, 45
2181, -78.92, -14.93, 30
2182, 10.66, -88.61, 34
2183, -72.89, 28.56, 24
2184, 16.14, -58.91, 66
2185, -12.54, 57.57, 13
2186, -29.81, 47.78, 62
2187, 76.88, -13.72, 44
2188, -90.25, 10.15, 33
2189, -39.14, -62.15, 37
2190, -80.39, 77.51, 13
2191, -74.74, 8.29, 4
2192, 9.53, 6.80, 82
2193, 22.25, -67.61, 34
2194, -86.44, -69.69, 68
2195, 88.86, 93.94, 13
2196, -21.93, -4.42, 11
2197, 93.12, 28.18, 56
2198, -23.85, -86.43, 90
2199, 8.14, 61.80, 19
2200, 83.39, 94.71, 76
2201, -25.88, -15.00, 25
2202, 17.05, -8.71, 7
2203, -96.89, -41.80, 85
2204, -98.03, 52.52, 38
2205, -33.52, 19.74, 81
2206, 99.45, 94.58, 21
2207, 6.37, -68.78, 32
2208, 13.78, -70.30, 32
2209, 96.46, 2.71, 86
2210, 98.29, 88.11, 71
2211, 45.04, -6.84, 99
2212, -7.33, -97.72, 83
2213, -96.92, -30.24, 77
2214, -27.19, -61.33, 33
2215, 97.75, 89.84, 26
2216, 51.08, -55.00, 20
2217, 94.88, 72.93, 11
2218, -41.99, 39.63, 44
2219, -30.49, 91.15, 43
2220, 96.23, -99.48, 16
2221, -45.93, 27.38, 12
2222, -13.77, 13.37, 62
2223, 22.80, 97.11, 39
2224, -50.86, -37.17, 7
2225, 16.13, 73.10, 45
2226, 71.59, -70.11, 7
2227, 91.65, -47.76, 4
2228, -13.42, -33.47, 100
2229, 85.16, 27.60, 24
2230, 38.02, -28.69, 10
2231, 47.08, -25.44, 76
2232, -71.81, 25.18, 13
2233, 24.35, 44.55, 20
2234, -41.65, 64.10, 9
2235, -95.01, -60.54, 47
2236, 34.06, -38.39, 10
2237, -98.21, -38.44, 28
2238, -97.36, 58.32, 75
2239, 81.06, -99.03, 31
2240, -21.26, 34.73, 41
2241, -20.26, 9.80, 10
2242, 63.09, 68.78, 4
2243, 60.09, -68.88, 16
2244, 68.63, 53.38, 71
2245, 95.24, -53.70, 55
2246, 4.42, 1.84, 82
2247, 80.17, -86.20, 11
2248, 99.64, 83.80, 67
2249, -89.61, -68.91, 64
2250, 9.93, 8.80, 60
2251, -92.57, -44.91, 54
2252, -53.03, -68.35, 71
2253, 18.23, 62.38, 70
2254, 4.74, -91.76, 26
2255, 31.42, 45.97, 33
2256, -7.43, 77.45, 10
2257, -25.87, -5.52, 55
2258, 4.38, -15.00, 30
2259, 27.95, 47.85, 32
2260, 33.58, 12.53, 50
2261, -2.01, -65.97, 43
2262, -77.15, -9.34, 11
2263, -24.30, 83.77, 13
2264, -12.26, -95.43, 88
2265, -1.32, -15.95, 92
2266, -85.42, -11.24, 37
2267, 72.46, -34.01, 92
2268, -6.60, 77.09, 27
2269, 34.93, -62.86, 5
2270, -20.40, 60.43, 36
2271, -51.99, -50.83, 47
2272, 19.15, 67.59, 3
2273, 71.97, 20.08, 24
2274, 15.76, -31.64, 43
2275, -64.57, -59.46, 36
2276, 39.81, 24.56, 49
2277, -1.95, -68.70, 10
2278, -67.91, 37.14, 65
2279, 43.99, -87.34, 41
2280, 67.15, -93.00, 28
2281, -82.22, -73.62, 39
2282, 53.64, -4.20, 21
2283, -30.67, -8.74, 82
2284, -62.44, -66.44, 66
2285, -79.41, -97.14, 83
2286, -7.05, -52.53, 50
2287, -58.85, -50.45, 82
2288, 17.90, -70.26, 82
2289, 91.74, 34.08, 77
2290, 41.39, -37.89, 79
2291, 38.12, -0.88, 19
2292, -37.32, -76.11, 25
2293, -89.52, 60.53, 43
2294, 14.30, -26.87, 94
2295, -64.42, -91.46, 11
2296, 70.03, -65.83, 80
2297, 47.52, -82.07, 75
2298, 99.04, -77.55, 37
2299, 52.75, -54.31, 78
2300, -65.78, 52.71, 64
2301, -76.67, -51.47, 35
2302, -20.80, 91.08, 41
2303, 42.56, 66.44, 94
2304, 19.76, -18.17, 26
2305, 31.28, -0.83, 98
2306, 9.11, -1.41, 20
2307, 19.50, -59.09, 7
2308, -39.52, -34.61, 94
2309, -11.30, 59.80, 20
2310, 10.60, 10.95, 48
2311, -73.51, -78.80, 48
2312, 85.61, -87.95, 62
2313, -48.77, 1.18, 85
2314, -87.04, 97.43, 72
2315, -15.74, 15.15, 6
2316, 4.08, 8.85, 9
2317, -29.10, -54.91, 92
2318, -48.39, 61.81, 68
2319, -74.72, 98.21, 85
2320, -28.87, -17.04, 89
2321, -46.47, -89.13, 33
2322, 61.96, -89.34, 19
2323, -93.39, -83.75, 72
2324, -19.90, -92.26, 79
2325, -75.95, -54.08, 46
2326, 41.49, 76.28, 52
2327, 78.84, -70.50, 25
2328, 88.63, -4.71, 49
2329, 93.37, 19.41, 77
2330, -37.49, -68.98, 80
2331, -53.19, 14.85, 21
2332, -81.10, -69.17, 10
2333, -14.28, -40.29, 29
2334, 62.93, -66.28, 42
2335, 27.03, 90.14, 42
2336, 27.71, -20.96, 41
2337, 39.76, 49.42, 71
2338, -47.80, 87.73, 61
2339, -26.38, 39.49, 91
2340, -32.99, -2.71, 43
2341, -77.07, -30.89, 27
2342, 50.82, 55.21, 4
2343, 9.96, -93.80, 35
2344, -40.21, -1.72, 27
2345, -0.92, 51.08, 47
2346, 96.37, -86.36, 82
2347, 21.96, 83.89, 46
2348, 18.02, -74.31, 15
2349, -3.73, 83.34, 87
2350, -81.35, -19.84, 22
2351, 14.20, 7.98, 78
2352, -48.42, 54.55, 99
2353, 42.89, 84.43, 65
2354, -10.47, -32.87, 47
2355, -71.23, 0.14, 32
2356, 31.58, -80.43, 61
2357, -53.83, 6.91, 8
2358, -21.26, 83.90, 99
2359, 3.06, -38.19, 64
2360, 24.32, 64.20, 54
2361, -45.41, -33.29, 62
2362, 75.64, 38.88, 30
2363, -28.74, 38.18, 68
2364, -77.30, -31.67, 92
2365, 58.03, -62.49, 93
2366, 5.55, -13.92, 37
2367, 93.76, 5.04, 92
2368, -66.17, 66.36, 31
2369, -91.54, 27.07, 78
2370, -76.29, 81.79, 60
2371, 89.10, 24.72, 19
2372, -91.06, -0.58, 59
2373, -24.03, 72.33, 55
2374, 32.38, 66.83, 79
2375, -24.95, 5.43, 82
2376, 43.04, -47.59, 76
2377, 0.37, -64.04, 21
2378, 14.92, -76.03, 31
2379, 98.68, -41.85, 29
2380, 12.24, -15.44, 98
2381, -21.98, 89.81, 27
2382, -76.23, 33.78, 30
2383, 96.35, 38.63, 77
2384, 37.17, -47.26, 13
2385, -86.58, -2.98, 21
2386, 56.51, -55.41, 43
2387, 15.30, 35.81, 62
2388, -40.87, 55.89, 88
2389, 39.74, -64.44, 63
2390, 87.34, 28.70, 25
2391, 84.02, 88.60, 70
2392, 94.17, 90.77, 34
2393, 84.00, -27.13, 21
2394, -48.50, 27.80, 86
2395, 53.97, -93.43, 13
2396, 94.30, 52.70, 14
2397, -62.64, 12.07, 73
2398, -3.18, -31.72, 35
2399, 58.26, -39.11, 36
2400, 35.08, 7.58, 24
2401, -97.03, -93.29, 60
2402, 40.71, -99.37, 80
2403, 67.92, -35.99, 15
2404, -63.94, 45.82, 35
2405, -71.10, 39.08, 35
2406, -57.11, 89.56, 52
2407, 24.76, -62.14, 32
2408, -48.52, 57.21, 47
2409, -70.44, -94.40, 23
2410, -11.96, 11.89, 67
2411, -39.48, -58.24, 56
2412, -13.83, 49.83, 99
2413, 96.71, -55.69, 71
2414, 0.65, 2.00, 8
2415, 48.50, 7.71, 14
2416, -7.61, 95.38, 29
2417, -46.84, -45.41, 25
2418, 58.83, -76.89, 78
2419, 70.35, 66.71, 27
2420, 56.41, 36.25, 27
2421, 89.51, 56.03, 55
2422, -36.53, -65.33, 92
2423, 69.53, -92.35, 1
2424, 85.25, 17.53, 68
2425, -7.03, -38.44, 31
2426, -64.60, 98.37, 23
2427, 88.91, 22.68, 77
2428, -52.65, 90.16, 30
2429, -3.05, 43.93, 49
2430, 99.78, 14.95, 65
2431, 83.54, -19.92, 51
2432, 62.86, 4.18, 70
2433, 82.95, -31.68, 23
2434, 69.63, 35.41, 28
2435, 62.45, 20.42, 19
2436, 48.50, -53.34, 14
2437, -37.95, 5.40, 46
2438, 47.95, -63.98, 17
2439, 93.61, -82.28, 42
2440, -93.40, 51.49, 25
2441, 30.70, 40.21, 16
2442, -36.91, -54.78, 45
2443, -55.87, 25.71, 89
2444, 24.01, 27.20, 86
2445, -17.01, 82.61, 72
2446, 51.75, -82.89, 75
2447, -50.41, 22.89, 90
2448, -19.89, 14.35, 100
2449, 83.40, -88.61, 9
2450, 61.31, -91.44, 45
2451, 16.46, -39.16, 75
2452, -33.60, 73.51, 74
2453, 7.57, 77.60, 71
2454, 3.49, 14.37, 3
2455, 59.61, -80.20, 14
2456, -13.08, -45.32, 1
2457, 16.93, -48.14, 79
2458, -52.34, -23.61, 67
2459, -13.27, -2.36, 91
2460, 83.77, -82.83, 17
2461, 40.08, 77.46, 70
2462, -67.28, -31.40, 43
2463, -82.66, 20.74, 56
2464, 78.63, 8.85, 87
2465, 97.97, -16.04, 13
2466, -61.16, 79.70, 67
2467, -88.12, 95.80, 4
2468, -95.05, -93.47, 7
2469, 90.18, -29.76, 86
2470, -96.29, 84.25, 21
2471, 13.44, 48.02, 80
2472, -74.95, 36.42, 47
2473, -26.27, 4.31, 96
2474, 53.50, -34.60, 12
2475, 86.08, 2.01, 59
2476, 93.83, 49.11, 22
2477, -37.47, -78.90, 91
2478, -81.16, -26.13, 69
2479, -63.83, -92.85, 17
2480, 40.65, 51.15, 29
2481, -89.43, -63.28, 23
2482, -94.00, -81.51, 40
2483, 80.42, -81.59, 34
2484, 79.48, -99.40, 1
2485, 23.20, -48.94, 39
2486, -47.84, 52.57, 83
2487, -67.74, 1.22, 28
2488, -36.91, -19.96, 91
2489, 61.04, -37.11, 100
2490, -50.55, -27.00, 86
2491, -72.23, 60.32, 19
2492, 40.70, 58.11, 10
2493, 23.79, 10.86, 31
2494, 61.47, 33.81, 39
2495, -60.17, 29.10, 51
2496, -1.18, 86.92, 28
2497, 20.27, 26.21, 18
2498, 88.69, 63.63, 33
2499, -15.55, -59.99, 79
2500, -34.44, -49.51, 48
2501, -87.72, 82.44, 46
2502, 23.33, -98.73, 5
2503, -78.43, 51.51, 86
2504, -19.13, 74.45, 89
2505, -25.39, -0.02, 18
2506, -19.65, 9.68, 51
2507, -20.00, 61.48, 90
2508, -31.12, -43.54, 84
2509, -20.22, -15.61, 9
2510, 6.52, -63.00, 14
2511, -53.72, 86.17, 11
2512, 55.73, -46.08, 76
2513, 39.74, -31.08, 68
2514, 23.48, -88.51, 5
2515, -10.44, 98.91, 22
2516, -38.63, 75.23, 65
2517, 19.32, 92.95, 12
2518, 36.09, 47.70, 38
2519, 6.81, 62.83, 49
2520, -54.91, 83.51, 40
2521, 9.32, 82.21, 85
2522, 6.67, -37.56, 95
2523, 1.94, 25.26, 86
2524, 70.46, -67.42, 16
2525, -90.96, -63.52, 47
2526, 28.62, -19.96, 8
2527, 17.75, 97.74, 71
2528, 20.80, -11.12, 97
2529, 58.53, 42.13, 52
2530, -21.19, -19.56, 66
2531, -75.21, 10.71, 6
2532, -68.38, -36.08, 20
2533, -1.27, -5.79, 36
2534, 17.60, -95.14, 67
2535, -39.61, -22.93, 71
2536, -61.71, -11.39, 92
2537, -39.73, -30.98, 55
2538, -39.34, 37.78, 44
2539, -81.05, -93.24, 35
2540, 78.34, 22.31, 83
2541, -52.65, -48.35, 33
2542, 34.81, -2.79, 66
2543, -67.93, -37.43, 21
2544, -62.32, 45.95, 50
2545, 99.89, -19.53, 73
2546, -35.24, -61.23, 96
2547, 87.79, 99.84, 81
2548, -70.39, -89.73, 15
2549, -70.57, -12.73, 80
2550, -14.25, 47.49, 62
2551, 15.31, 99.75, 44
2552, -31.06, -69.04, 2
2553, 75.72, -52.07, 39
2554, 13.49, 80.61, 16
2555, -99.46, 41.64, 65
2556, -96.42, 95.14, 29
2557, -51.43, -59.60, 2
2558, -23.61, 44.01, 74
2559, 52.89, -6.89, 2
2560, 75.94, 13.82, 34
2561, -69.11, 98.27, 82
2562, 64.05, -7.55, 30
2563, 0.89, -2.87, 97
2564, 12.37, 45.97, 71
2565, -83.02, 75.47, 38
2566, 32.33, -6.65, 23
2567, 99.19, 38.08, 21
2568, -22.59, 48.01, 9
2569, -75.68, -60.10, 74
2570, -9.85, 59.86, 6
2571, 84.66, -93.80, 9
2572, 53.72, 90.14, 2
2573, -58.56, -75.02, 78
2574, -13.26, 26.52, 72
2575, -61.67, -85.26, 24
2576, 97.51, -40.91, 88
2577, 84.24, 34.51, 37
2578, 31.87, -62.52, 66
2579, -35.51, 17.71, 10
2580, -66.88, -16.89, 59
2581, -33.10, 74.74, 90
2582, -10.33, 87.72, 75
2583, -98.99, 79.79, 57
2584, -29.42, 86.03, 76
2585, 59.98, 49.84, 69
2586, 89.85, -69.07, 25
2587, -82.56, 89.12, 83
2588, -17.95, 65.98, 86
2589, 99.37, 22.50, 58
2590, 22.60, -38.97, 79
2591, -47.31, 47.03, 63
2592, -43.97, 29.45, 41
2593, 84.36, 54.48, 52
2594, 22.78, 94.12, 5
2595, -1.86, 78.94, 6
2596, -28.54, 5.85, 2
2597, -78.55, -19.97, 3
2598, -38.33, 50.63, 78
2599, -51.43, 13.21, 74
2600, 8.87, -80.59, 91
2601, -2.56, -34.08, 43
2602, -36.86, -32.47, 61
2603, 66.57, 59.56, 43
2604, 31.66, -87.77, 95
2605, 46.50, 47.39, 49
2606, -92.05, -59.66, 7
2607, -27.97, 0.52, 55
2608, 2.99, -63.44, 71
2609, -85.75, -40.20, 67
2610, 53.37, -34.29, 36
2611, 57.46, -67.27, 38
2612, 99.41, 5.60, 98
2613, -10.11, -68.47, 17
2614, -1.20, -61.48, 43
2615, -15.50, -41.49, 27
2616, 20.29, -32.00, 6
2617, 96.58, 20.37, 60
2618, -80.30, 99.03, 67
2619, -67.43, 23.44, 7
2620, 99.54, 4.29, 54
2621, -43.84, -54.44, 28
2622, 79.40, 72.55, 63
2623, 47.15, 52.68, 72
2624, 33.10, 18.37, 11
2625, 34.63, -62.98, 73
2626, -19.17, 55.69, 39
2627, 17.25, -90.78, 96
2628, -78.54, 22.66, 31
2629, 93.58, 44.66, 91
2630, -37.75, 88.74, 54
2631, 11.25, -39.01, 26
2632, -77.40, -28.42, 95
2633, 61.36, 8.81, 86
2634, 33.44, 90.71, 18
2635, 62.29, -53.53, 28
2636, -82.48, 37.87, 32
2637, 62.60, -75.92, 33
2638, 31.66, -27.39, 17
2639, 72.52, 26.30, 70
2640, -44.76, -29.53, 40
2641, 42.02, 6.84, 44
2642, -68.17, -98.61, 48
2643, -29.40, 40.10, 100
2644, -9.07, 17.42, 64
2645, -92.04, 99.60, 70
2646, -34.86, 4.01, 18
2647, 30.91, -52.63, 86
2648, 13.23, -56.45, 46
2649, 58.36, -8.81, 50
2650, -69.99, 55.11, 8
2651, -83.12, -74.57, 38
2652, -17.42, -75.67, 40
2653, -58.23, -77.75, 48
2654, 74.31, -97.05, 38
2655, -10.76, -36.05, 6
2656, 82.89, -63.65, 88
2657, 10.80, -29.71, 11
2658, -86.28, 12.52, 21
2659, -84.07, -44.27, 33
2660, -85.65, 10.07, 40
2661, -16.50, 41.55, 52
2662, -86.94, -7.05, 74
2663, -80.71, -98.44, 88
2664, -57.56, 28.36, 87
2665, -10.91, -0.14, 49
2666, 3.88, -50.92, 71
2667, 42.03, 14.06, 51
2668, -47.80, 73.43, 9
2669, -15.59, 84.91, 21
2670, -18.00, 85.67, 28
2671, 33.85, -11.54, 69
2672, 69.30, -83.29, 85
2673, -53.50, -98.73, 50
2674, -27.11, 78.98, 21
2675, 92.86, -4.34, 43
2676, 37.95, -37.04, 67
2677, 23.56, 15.51, 1
2678, 45.33, 90.78, 11
2679, 31.92, 96.87, 11
2680, 49.71, 70.09, 17
2681, 35.03, 63.46, 32
2682, -11.98, 30.45, 50
2683, -20.37, -89.23, 53
2684, 28.02, -37.35, 30
2685, 9.68, 90.84, 34
2686, -97.06, 49.59, 46
2687, -46.00, 93.41, 2
2688, 10.95, -10.28, 34
2689, 74.75, -80.34, 88
2690, 87.65, -7.16, 4
2691, -36.05, 23.61, 29
2692, -50.84, -46.13, 42
2693, -12.82, -64.15, 88
2694, 57.63, 27.96, 17
2695, -50.08, 48.21, 84
2696, -26.26, -55.31, 54
2697, -11.09, -59.24, 41
2698, -13.98, 85.69, 90
2699, 69.62, -35.99, 97
2700, 3.80, 86.27, 47
2701, -8.99, -80.42, 88
2702, 66.12, -34.09, 9
2703, -68.56, -0.68, 100
2704, 34.51, 48.84, 73
2705, 20.87, -97.70, 23
2706, -29.94, 48.41, 75
2707, -10.67, 23.49, 82
2708, 28.87, 43.84, 23
2709, -11.93, 28.30, 45
2710, 76.01, -68.27, 59
2711, 12.18, 29.25, 10
2712, -59.57, -30.56, 49
2713, 85.40, -93.92, 38
2714, 94.09, 25.17, 51
2715, -18.30, 45.10, 53
2716, -99.52, -3.00, 85
2717, 26.47, 76.14, 92
2718, -50.22, 45.14, 58
2719, 15.21, -10.06, 42
2720, -24.68, 49.92, 8
2721, -35.49, -28.37, 56
2722, -35.62, 58.18, 52
2723, 69.78, 95.99, 2
2724, -47.94, -6.15, 76
2725, -74.47, -82.66, 74
2726, -70.42, 41.74, 99
2727, -27.96, -12.21, 17
2728, 68.65, -44.21, 56
2729, -38.49, -69.22, 19
2730, 76.87, 75.62, 98
2731, -40.56, 49.07, 85
2732, -69.37, 66.55, 59
2733, 11.73, -78.89, 5
2734, 92.98, 67.48, 82
2735, -44.68, 52.18, 46
2736, 2.86, -63.32, 43
2737, -35.77, -61.21, 16
2738, 22.97, -31.48, 76
2739, -63.08, -48.89, 77
2740, -83.21, -17.47, 56
2741, -69.24, 48.49, 89
2742, -34.60, 41.49, 69
2743, 19.50, 68.91, 33
2744, 36.68, -44.69, 65
2745, 68.33, 42.54, 53
2746, -21.12, 35.51, 32
2747, -34.71, 90.82, 68
2748, -22.70, 66.33, 22
2749, 58.25, -46.87, 71
2750, 25.27, -28.56, 6
2751, 88.03, -10.61, 58
2752, 10.23, 48.94, 99
2753, 33.99, -65.31, 45
2754, -17.46, -17.35, 16
2755, -24.50, 17.53, 14
2756, -11.69, 29.42, 82
2757, 42.57, 2.39, 98
2758, -44.66, -22.47, 94
2759, -46.28, 89.96, 58
2760, -79.65, -40.97, 83
2761, 67.22, 2.00, 40
2762, 50.18, 13.04, 54
2763, 42.40, -88.95, 82
2764, -90.27, 82.68, 52
2765, 88.39, 12.12, 47
2766, 15.99, 34.93, 57
2767, 61.68, -83.74, 16
2768, 44.98, -86.34, 99
2769, 70.44, 91.44, 55
2770, 47.42, 90.05, 65
2771, -6.72, 65.82, 13
2772, -99.96, 29.33, 36
2773, -84.11, -69.72, 6
2774, 93.33, 18.38, 14
2775, -50.57, 93.34, 50
2776, -61.69, -68.79, 14
2777, -77.15, 6.05, 36
2778, -21.97, 24.99, 5
2779, -76.79, 61.93, 96
2780, 99.42, -35.44, 79
2781, -96.30, 4.01, 76
2782, 11.29, -34.45, 27
2783, -86.25, 32.94, 31
2784, 38.06, -44.07, 20
2785, -72.61, -43.29, 76
2786, 7.55, 74.58, 81
2787, 99.94, 18.37, 56
2788, 20.18, 96.06, 9
2789, -37.78, -71.86, 32
2790, 67.74, -12.53, 63
2791, -93.78, -83.25, 24
2792, -38.10, 29.83, 92
2793, -9.73, 57.24, 93
2794, -14.34, 98.05, 99
2795, -4.06, 80.42, 2
2796, -70.35, 41.01, 90
2797, 85.33, 21.56, 89
2798, -70.48, -36.72, 34
2799, 8.14, -67.99, 47
2800, 31.35, -32.43, 59
2801, -97.28, 77.63, 8
2802, -32.19, 54.58, 6
2803, -66.51, -60.26, 6
2804, -26.92, 20.63, 23
2805, 35.64, -18.42, 76
2806, -3.76, -79.67, 25
2807, 21.42, 98.65, 68
2808, -54.55, -28.39, 73
2809, -60.47, 58.82, 16
2810, -80.33, -46.23, 46
2811, 2.63, -0.30, 32
2812, 3.34, 10.50, 80
2813, -27.37, 93.08, 1
2814, 96.33, -19.18, 35
2815, 73.75, -95.38, 45
2816, 77.15, 8.73, 76
2817, -37.10, 84.41, 31
2818, -78.20, 95.61, 45
2819, 72.08, -11.30, 63
2820, -45.64, -26.54, 25
2821, -43.34, -98.45, 73
2822, -58.58, -1.25, 74
2823, -46.09, -23.21, 80
2824, 3.71, -26.34, 90
2825, 3.74, -66.49, 60
2826, -68.46, 45.83, 47
2827, 92.15, -76.24, 32
2828, -61.67, -57.81, 27
2829, -86.93, -61.27, 11
2830, 58.37, -4.99, 17
2831, 58.40, 86.18, 44
2832, -66.28, -67.62, 66
2833, 28.48, -49.07, 24
2834, 35.71, -27.02, 70
2835, 70.59, 77.92, 79
2836, -8.02, 12.93, 29
2837, -16.33, 97.63, 69
2838, 37.15, -2.80, 15
2839, -80.35, -58.57, 39
2840, 42.70, 26.26, 51
2841, -42.92, -71.02, 76
2842, 23.74, 58.40, 34
2843, -81.60, 33.33, 26
2844, 76.80, -91.60, 80
2845, 46.50, 44.58, 91
2846, 65.42, -14.20, 54
2847, -10.86, 90.00, 29
2848, -71.21, 51.17, 52
2849, -3.36, 41.53, 12
2850, 78.21, 13.80, 91
2851, -69.76, 22.20, 90
2852, -51.67, 69.18, 74
2853, -97.42, 53.27, 52
2854, 47.75, 19.89, 68
2855, -1.94, 35.12, 39
2856, 34.30, 45.40, 44
2857, 28.37, 89.88, 88
2858, 17.45, 20.41, 19
2859, -6.82, 33.17, 87
2860, 26.56, -41.77, 36
2861, -39.84, -44.93, 31
2862, -66.80, 23.54, 99
2863, -35.51, 18.39, 83
2864, -25.86, 72.29, 17
2865, -62.49, -83.40, 54
2866, -41.95, 67.67, 19
2867, 70.47, 97.93, 46
2868, -60.17, 71.57, 41
2869, -17.65, 77.67, 79
2870, 97.16, -1.19, 5
2871, 40.79, -25.58, 34
2872, 37.81, -11.73, 46
2873, 17.63, -85.02, 47
2874, 69.86, -41.99, 27
2875, -43.69, 48.28, 13
2876, 91.38, -92.63, 40
2877, 99.20, 19.66, 55
2878, 36.02, 54.04, 69
2879, 13.68, 58.44, 97
2880, -66.11, 96.79, 50
2881, -19.91, -68.73, 1
2882, 29.41, 76.88, 5
